key,press_time,release_time,platform_id,session_id,user_ids
'l',1.65307e+18,1.65307e+18,2,5,15
'l',1.65307e+18,1.65307e+18,2,5,15
Key.space,1.65307e+18,1.65307e+18,2,5,15
'e',1.65307e+18,1.65307e+18,2,5,15
'e',1.65307e+18,1.65307e+18,2,5,15
Key.space,1.65307e+18,1.65307e+18,2,5,15
Key.space,1.65307e+18,1.65307e+18,2,5,15
'e',1.65307e+18,1.65307e+18,2,5,15
'e',1.65307e+18,1.65307e+18,2,5,15
Key.space,1.65307e+18,1.65307e+18,2,5,15
'e',1.65307e+18,1.65307e+18,2,5,15
'e',1.65307e+18,1.65307e+18,2,5,15
'l',1.65307e+18,1.65307e+18,2,5,15
'e',1.65307e+18,1.65307e+18,2,5,15
"""comma""",1.65307e+18,1.65307e+18,2,5,15
Key.space,1.65307e+18,1.65307e+18,2,5,15
Key.space,1.65307e+18,1.65307e+18,2,5,15
'e',1.65307e+18,1.65307e+18,2,5,15
Key.space,1.65307e+18,1.65307e+18,2,5,15
Key.space,1.65307e+18,1.65307e+18,2,5,15
'e',1.65307e+18,1.65307e+18,2,5,15
'e',1.65307e+18,1.65307e+18,2,5,15
'e',1.65307e+18,1.65307e+18,2,5,15
Key.space,1.65307e+18,1.65307e+18,2,5,15
'e',1.65307e+18,1.65307e+18,2,5,15
'l',1.65307e+18,1.65307e+18,2,5,15
'l',1.65307e+18,1.65307e+18,2,5,15
Key.space,1.65307e+18,1.65307e+18,2,5,15
'e',1.65307e+18,1.65307e+18,2,5,15
'l',1.65307e+18,1.65307e+18,2,5,15
'l',1.65307e+18,1.65307e+18,2,5,15
'e',1.65307e+18,1.65307e+18,2,5,15
Key.space,1.65307e+18,1.65307e+18,2,5,15
Key.caps_lock,1.65307e+18,1.65307e+18,2,5,15
Key.caps_lock,1.65307e+18,1.65307e+18,2,5,15
Key.space,1.65307e+18,1.65307e+18,2,5,15
Key.space,1.65307e+18,1.65307e+18,2,5,15
Key.space,1.65307e+18,1.65307e+18,2,5,15
Key.space,1.65307e+18,1.65307e+18,2,5,15
'e',1.65307e+18,1.65307e+18,2,5,15
Key.space,1.65307e+18,1.65307e+18,2,5,15
Key.space,1.65307e+18,1.65307e+18,2,6,15
Key.space,1.65307e+18,1.65307e+18,2,6,15
Key.space,1.65307e+18,1.65307e+18,2,6,15
Key.space,1.65307e+18,1.65307e+18,2,6,15
Key.space,1.65307e+18,1.65307e+18,2,6,15
Key.space,1.65307e+18,1.65307e+18,2,6,15
Key.space,1.65307e+18,1.65307e+18,2,6,15
Key.space,1.65307e+18,1.65307e+18,2,6,15
Key.space,1.65307e+18,1.65307e+18,2,6,15
Key.space,1.65307e+18,1.65307e+18,2,6,15
Key.space,1.65307e+18,1.65307e+18,2,6,15
Key.space,1.65307e+18,1.65307e+18,2,6,15
Key.space,1.65307e+18,1.65307e+18,2,6,15
Key.space,1.65307e+18,1.65307e+18,2,6,15
Key.space,1.65307e+18,1.65307e+18,2,6,15
Key.space,1.65307e+18,1.65307e+18,2,6,15
Key.caps_lock,1.65307e+18,1.65307e+18,2,6,15
Key.caps_lock,1.65307e+18,1.65307e+18,2,6,15
Key.caps_lock,1.65307e+18,1.65307e+18,2,6,15
Key.space,1.65307e+18,1.65307e+18,2,6,15
Key.caps_lock,1.65307e+18,1.65307e+18,2,6,15
Key.space,1.65307e+18,1.65307e+18,2,6,15
Key.caps_lock,1.65307e+18,1.65307e+18,2,6,15
Key.caps_lock,1.65307e+18,1.65307e+18,2,6,15
Key.caps_lock,1.65307e+18,1.65307e+18,2,6,15
Key.caps_lock,1.65307e+18,1.65307e+18,2,6,15
Key.space,1.65307e+18,1.65307e+18,2,6,15
Key.caps_lock,1.65307e+18,1.65307e+18,2,6,15
Key.caps_lock,1.65307e+18,1.65307e+18,2,6,15
Key.space,1.65307e+18,1.65307e+18,2,6,15
Key.space,1.65307e+18,1.65307e+18,2,6,15
Key.space,1.65307e+18,1.65307e+18,2,6,15
'e',1.65307e+18,1.65307e+18,2,6,15
Key.space,1.65307e+18,1.65307e+18,2,6,15
'e',1.65307e+18,1.65307e+18,2,6,15
'e',1.65307e+18,1.65307e+18,2,6,15
Key.space,1.65307e+18,1.65307e+18,2,6,15
'k',1.65307e+18,1.65307e+18,2,6,15
Key.space,1.65307e+18,1.65307e+18,2,6,15
Key.caps_lock,1.65307e+18,1.65307e+18,2,6,15
Key.caps_lock,1.65307e+18,1.65307e+18,2,6,15
'k',1.65307e+18,1.65307e+18,2,6,15
'e',1.65307e+18,1.65307e+18,2,6,15
Key.space,1.65307e+18,1.65307e+18,2,6,15
'e',1.65307e+18,1.65307e+18,2,6,15
Key.space,1.65307e+18,1.65307e+18,2,6,15
'e',1.65307e+18,1.65307e+18,2,6,15
Key.space,1.65307e+18,1.65307e+18,2,6,15
Key.caps_lock,1.65307e+18,1.65307e+18,2,6,15
Key.caps_lock,1.65307e+18,1.65307e+18,2,6,15
Key.caps_lock,1.65307e+18,1.65307e+18,2,6,15
Key.caps_lock,1.65307e+18,1.65307e+18,2,6,15
'n',1.65307e+18,1.65307e+18,2,6,15
Key.space,1.65307e+18,1.65307e+18,2,6,15
Key.caps_lock,1.65307e+18,1.65307e+18,2,6,15
Key.caps_lock,1.65307e+18,1.65307e+18,2,6,15
Key.space,1.65307e+18,1.65307e+18,2,6,15
'e',1.65307e+18,1.65307e+18,2,6,15
Key.space,1.65307e+18,1.65307e+18,2,6,15
Key.caps_lock,1.65307e+18,1.65307e+18,2,6,15
Key.caps_lock,1.65307e+18,1.65307e+18,2,6,15
'n',1.65307e+18,1.65307e+18,2,6,15
Key.space,1.65307e+18,1.65307e+18,2,6,15
Key.space,1.65307e+18,1.65307e+18,2,6,15
'n',1.65307e+18,1.65307e+18,2,6,15
Key.space,1.65307e+18,1.65307e+18,2,6,15
Key.space,1.65307e+18,1.65307e+18,2,6,15
'n',1.65307e+18,1.65307e+18,2,6,15
'e',1.65307e+18,1.65307e+18,2,6,15
Key.space,1.65307e+18,1.65307e+18,2,6,15
Key.space,1.65307e+18,1.65307e+18,2,6,15
Key.space,1.65307e+18,1.65307e+18,2,6,15
'n',1.65307e+18,1.65307e+18,2,6,15
Key.space,1.65307e+18,1.65307e+18,2,6,15
'e',1.65307e+18,1.65307e+18,2,6,15
'e',1.65307e+18,1.65307e+18,2,6,15
'e',1.65307e+18,1.65307e+18,2,6,15
Key.space,1.65307e+18,1.65307e+18,2,6,15
Key.space,1.65307e+18,1.65307e+18,2,6,15
Key.caps_lock,1.65306e+18,1.65306e+18,3,1,15
Key.caps_lock,1.65306e+18,1.65306e+18,3,1,15
Key.space,1.65306e+18,1.65306e+18,3,1,15
Key.space,1.65306e+18,1.65306e+18,3,1,15
Key.space,1.65306e+18,1.65306e+18,3,1,15
Key.space,1.65306e+18,1.65306e+18,3,1,15
Key.space,1.65306e+18,1.65306e+18,3,1,15
Key.space,1.65306e+18,1.65306e+18,3,1,15
Key.space,1.65306e+18,1.65306e+18,3,1,15
Key.space,1.65306e+18,1.65306e+18,3,1,15
Key.space,1.65306e+18,1.65306e+18,3,1,15
Key.caps_lock,1.65306e+18,1.65306e+18,3,1,15
Key.space,1.65306e+18,1.65306e+18,3,1,15
Key.caps_lock,1.65306e+18,1.65306e+18,3,1,15
Key.space,1.65306e+18,1.65306e+18,3,1,15
Key.space,1.65306e+18,1.65306e+18,3,1,15
Key.space,1.65306e+18,1.65306e+18,3,1,15
Key.caps_lock,1.65306e+18,1.65306e+18,3,1,15
Key.caps_lock,1.65306e+18,1.65306e+18,3,1,15
Key.space,1.65306e+18,1.65306e+18,3,1,15
Key.space,1.65306e+18,1.65306e+18,3,1,15
Key.space,1.65306e+18,1.65306e+18,3,1,15
'x',1.65306e+18,1.65306e+18,3,1,15
Key.space,1.65306e+18,1.65306e+18,3,1,15
Key.space,1.65306e+18,1.65306e+18,3,1,15
Key.space,1.65306e+18,1.65306e+18,3,1,15
Key.space,1.65306e+18,1.65306e+18,3,1,15
Key.space,1.65306e+18,1.65306e+18,3,1,15
'e',1.65306e+18,1.65306e+18,3,1,15
Key.space,1.65306e+18,1.65306e+18,3,1,15
Key.space,1.65306e+18,1.65306e+18,3,1,15
'e',1.65306e+18,1.65306e+18,3,1,15
Key.space,1.65306e+18,1.65306e+18,3,1,15
Key.caps_lock,1.65306e+18,1.65306e+18,3,1,15
Key.caps_lock,1.65306e+18,1.65306e+18,3,1,15
Key.space,1.65306e+18,1.65306e+18,3,1,15
'e',1.65306e+18,1.65306e+18,3,1,15
'e',1.65306e+18,1.65306e+18,3,1,15
Key.space,1.65306e+18,1.65306e+18,3,1,15
"""comma""",1.65306e+18,1.65306e+18,3,1,15
Key.space,1.65306e+18,1.65306e+18,3,1,15
Key.space,1.65306e+18,1.65306e+18,3,1,15
'e',1.65306e+18,1.65306e+18,3,1,15
'e',1.65306e+18,1.65306e+18,3,1,15
'l',1.65306e+18,1.65306e+18,3,1,15
'e',1.65306e+18,1.65306e+18,3,1,15
Key.space,1.65306e+18,1.65306e+18,3,1,15
'e',1.65306e+18,1.65306e+18,3,1,15
Key.space,1.65306e+18,1.65306e+18,3,1,15
'e',1.65306e+18,1.65306e+18,3,1,15
Key.space,1.65306e+18,1.65306e+18,3,1,15
Key.caps_lock,1.65306e+18,1.65306e+18,3,1,15
Key.caps_lock,1.65306e+18,1.65306e+18,3,1,15
Key.space,1.65306e+18,1.65306e+18,3,1,15
'e',1.65306e+18,1.65306e+18,3,1,15
Key.space,1.65306e+18,1.65306e+18,3,1,15
Key.space,1.65306e+18,1.65306e+18,3,1,15
'e',1.65306e+18,1.65306e+18,3,1,15
Key.space,1.65306e+18,1.65306e+18,3,1,15
'e',1.65306e+18,1.65306e+18,3,1,15
'e',1.65306e+18,1.65306e+18,3,1,15
'e',1.65306e+18,1.65306e+18,3,1,15
Key.space,1.65306e+18,1.65306e+18,3,1,15
Key.caps_lock,1.65306e+18,1.65306e+18,3,1,15
Key.caps_lock,1.65306e+18,1.65306e+18,3,1,15
Key.space,1.65306e+18,1.65306e+18,3,1,15
'n',1.65306e+18,1.65306e+18,3,1,15
Key.space,1.65306e+18,1.65306e+18,3,1,15
Key.caps_lock,1.65306e+18,1.65306e+18,3,1,15
Key.caps_lock,1.65306e+18,1.65306e+18,3,1,15
'l',1.65306e+18,1.65306e+18,3,1,15
'l',1.65306e+18,1.65306e+18,3,1,15
Key.space,1.65306e+18,1.65306e+18,3,1,15
Key.caps_lock,1.65306e+18,1.65306e+18,3,1,15
Key.caps_lock,1.65306e+18,1.65306e+18,3,1,15
Key.space,1.65306e+18,1.65306e+18,3,1,15
'l',1.65306e+18,1.65306e+18,3,1,15
Key.space,1.65306e+18,1.65306e+18,3,1,15
'v',1.65306e+18,1.65306e+18,3,1,15
'e',1.65306e+18,1.65306e+18,3,1,15
Key.space,1.65306e+18,1.65306e+18,3,1,15
'n',1.65306e+18,1.65306e+18,3,1,15
'l',1.65306e+18,1.65306e+18,3,1,15
'e',1.65306e+18,1.65306e+18,3,1,15
Key.space,1.65306e+18,1.65306e+18,3,1,15
Key.space,1.65306e+18,1.65306e+18,3,1,15
Key.space,1.65306e+18,1.65306e+18,3,1,15
'e',1.65306e+18,1.65306e+18,3,1,15
'e',1.65306e+18,1.65306e+18,3,1,15
Key.space,1.65306e+18,1.65306e+18,3,1,15
Key.caps_lock,1.65306e+18,1.65306e+18,3,1,15
Key.caps_lock,1.65306e+18,1.65306e+18,3,1,15
'n',1.65306e+18,1.65306e+18,3,1,15
'e',1.65306e+18,1.65306e+18,3,1,15
'd',1.65306e+18,1.65306e+18,3,1,15
Key.space,1.65306e+18,1.65306e+18,3,1,15
Key.space,1.65306e+18,1.65306e+18,3,1,15
'l',1.65306e+18,1.65306e+18,3,1,15
'l',1.65306e+18,1.65306e+18,3,1,15
Key.space,1.65306e+18,1.65306e+18,3,1,15
'l',1.65306e+18,1.65306e+18,3,1,15
'n',1.65306e+18,1.65306e+18,3,1,15
Key.space,1.65306e+18,1.65306e+18,3,1,15
Key.space,1.65306e+18,1.65306e+18,3,2,15
Key.space,1.65306e+18,1.65306e+18,3,2,15
Key.space,1.65306e+18,1.65306e+18,3,2,15
"""comma""",1.65306e+18,1.65306e+18,3,2,15
Key.space,1.65306e+18,1.65306e+18,3,2,15
Key.caps_lock,1.65306e+18,1.65306e+18,3,2,15
Key.caps_lock,1.65306e+18,1.65306e+18,3,2,15
Key.space,1.65306e+18,1.65306e+18,3,2,15
Key.space,1.65306e+18,1.65306e+18,3,2,15
Key.space,1.65306e+18,1.65306e+18,3,2,15
Key.space,1.65306e+18,1.65306e+18,3,2,15
Key.space,1.65306e+18,1.65306e+18,3,2,15
Key.space,1.65306e+18,1.65306e+18,3,2,15
Key.space,1.65306e+18,1.65306e+18,3,2,15
Key.space,1.65306e+18,1.65306e+18,3,2,15
Key.space,1.65306e+18,1.65306e+18,3,2,15
Key.space,1.65306e+18,1.65306e+18,3,2,15
Key.space,1.65306e+18,1.65306e+18,3,2,15
Key.caps_lock,1.65306e+18,1.65306e+18,3,2,15
Key.caps_lock,1.65306e+18,1.65306e+18,3,2,15
Key.space,1.65306e+18,1.65306e+18,3,2,15
Key.space,1.65306e+18,1.65306e+18,3,2,15
Key.space,1.65306e+18,1.65306e+18,3,2,15
Key.space,1.65306e+18,1.65306e+18,3,2,15
Key.space,1.65306e+18,1.65306e+18,3,2,15
Key.space,1.65306e+18,1.65306e+18,3,2,15
Key.space,1.65306e+18,1.65306e+18,3,2,15
Key.space,1.65306e+18,1.65306e+18,3,2,15
Key.space,1.65306e+18,1.65306e+18,3,2,15
Key.space,1.65306e+18,1.65306e+18,3,2,15
Key.space,1.65306e+18,1.65306e+18,3,2,15
Key.space,1.65306e+18,1.65306e+18,3,2,15
Key.space,1.65306e+18,1.65306e+18,3,2,15
Key.space,1.65306e+18,1.65306e+18,3,2,15
Key.space,1.65306e+18,1.65306e+18,3,2,15
Key.space,1.65306e+18,1.65306e+18,3,2,15
Key.space,1.65306e+18,1.65306e+18,3,2,15
Key.space,1.65306e+18,1.65306e+18,3,2,15
Key.space,1.65306e+18,1.65306e+18,3,2,15
Key.space,1.65306e+18,1.65306e+18,3,2,15
'd',1.65306e+18,1.65306e+18,3,2,15
Key.space,1.65306e+18,1.65306e+18,3,2,15
Key.caps_lock,1.65306e+18,1.65306e+18,3,2,15
Key.caps_lock,1.65306e+18,1.65306e+18,3,2,15
Key.space,1.65306e+18,1.65306e+18,3,2,15
'n',1.65306e+18,1.65306e+18,3,2,15
Key.space,1.65306e+18,1.65306e+18,3,2,15
'e',1.65306e+18,1.65306e+18,3,2,15
'e',1.65306e+18,1.65306e+18,3,2,15
Key.space,1.65306e+18,1.65306e+18,3,2,15
'n',1.65306e+18,1.65306e+18,3,2,15
Key.space,1.65306e+18,1.65306e+18,3,2,15
'd',1.65306e+18,1.65306e+18,3,2,15
Key.space,1.65306e+18,1.65306e+18,3,2,15
"""comma""",1.65306e+18,1.65306e+18,3,2,15
Key.space,1.65306e+18,1.65306e+18,3,2,15
'n',1.65306e+18,1.65306e+18,3,2,15
'd',1.65306e+18,1.65306e+18,3,2,15
Key.space,1.65306e+18,1.65306e+18,3,2,15
'e',1.65306e+18,1.65306e+18,3,2,15
Key.space,1.65306e+18,1.65306e+18,3,2,15
'e',1.65306e+18,1.65306e+18,3,2,15
'e',1.65306e+18,1.65306e+18,3,2,15
'n',1.65306e+18,1.65306e+18,3,2,15
'e',1.65306e+18,1.65306e+18,3,2,15
Key.space,1.65306e+18,1.65306e+18,3,2,15
'e',1.65306e+18,1.65306e+18,3,2,15
'l',1.65306e+18,1.65306e+18,3,2,15
'l',1.65306e+18,1.65306e+18,3,2,15
Key.space,1.65306e+18,1.65306e+18,3,2,15
'e',1.65306e+18,1.65306e+18,3,2,15
'd',1.65306e+18,1.65306e+18,3,2,15
Key.space,1.65306e+18,1.65306e+18,3,2,15
Key.space,1.65306e+18,1.65306e+18,3,2,15
Key.space,1.65306e+18,1.65306e+18,3,2,15
'l',1.65306e+18,1.65306e+18,3,2,15
'l',1.65306e+18,1.65306e+18,3,2,15
Key.space,1.65306e+18,1.65306e+18,3,2,15
'l',1.65306e+18,1.65306e+18,3,2,15
Key.caps_lock,1.65306e+18,1.65306e+18,3,3,15
Key.caps_lock,1.65306e+18,1.65306e+18,3,3,15
Key.space,1.65306e+18,1.65306e+18,3,3,15
Key.space,1.65306e+18,1.65306e+18,3,3,15
Key.space,1.65306e+18,1.65306e+18,3,3,15
"""comma""",1.65306e+18,1.65306e+18,3,3,15
Key.space,1.65306e+18,1.65306e+18,3,3,15
Key.caps_lock,1.65306e+18,1.65306e+18,3,3,15
Key.space,1.65306e+18,1.65306e+18,3,3,15
Key.caps_lock,1.65306e+18,1.65306e+18,3,3,15
Key.space,1.65306e+18,1.65306e+18,3,3,15
Key.space,1.65306e+18,1.65306e+18,3,3,15
Key.caps_lock,1.65306e+18,1.65306e+18,3,3,15
Key.caps_lock,1.65306e+18,1.65306e+18,3,3,15
Key.space,1.65306e+18,1.65306e+18,3,3,15
Key.caps_lock,1.65306e+18,1.65306e+18,3,3,15
Key.caps_lock,1.65306e+18,1.65306e+18,3,3,15
Key.space,1.65306e+18,1.65306e+18,3,3,15
Key.space,1.65306e+18,1.65306e+18,3,3,15
Key.space,1.65306e+18,1.65306e+18,3,3,15
Key.space,1.65306e+18,1.65306e+18,3,3,15
'v',1.65306e+18,1.65306e+18,3,3,15
"""comma""",1.65306e+18,1.65306e+18,3,3,15
Key.space,1.65306e+18,1.65306e+18,3,3,15
Key.space,1.65306e+18,1.65306e+18,3,3,15
Key.space,1.65306e+18,1.65306e+18,3,3,15
Key.space,1.65306e+18,1.65306e+18,3,3,15
Key.space,1.65306e+18,1.65306e+18,3,3,15
Key.space,1.65306e+18,1.65306e+18,3,3,15
Key.space,1.65306e+18,1.65306e+18,3,3,15
'e',1.65306e+18,1.65306e+18,3,3,15
Key.space,1.65306e+18,1.65306e+18,3,3,15
'e',1.65306e+18,1.65306e+18,3,3,15
'q',1.65306e+18,1.65306e+18,3,3,15
'e',1.65306e+18,1.65306e+18,3,3,15
Key.space,1.65306e+18,1.65306e+18,3,3,15
Key.space,1.65306e+18,1.65306e+18,3,3,15
Key.space,1.65306e+18,1.65306e+18,3,3,15
'e',1.65306e+18,1.65306e+18,3,3,15
Key.space,1.65306e+18,1.65306e+18,3,3,15
Key.space,1.65307e+18,1.65307e+18,3,3,15
Key.caps_lock,1.65307e+18,1.65306e+18,3,3,15
Key.caps_lock,1.65307e+18,1.65306e+18,3,3,15
Key.caps_lock,1.65307e+18,1.65307e+18,3,3,15
Key.caps_lock,1.65307e+18,1.65307e+18,3,3,15
Key.space,1.65307e+18,1.65307e+18,3,3,15
Key.space,1.65307e+18,1.65307e+18,3,3,15
Key.caps_lock,1.65307e+18,1.65307e+18,3,3,15
Key.caps_lock,1.65307e+18,1.65307e+18,3,3,15
Key.caps_lock,1.65307e+18,1.65307e+18,3,3,15
Key.caps_lock,1.65307e+18,1.65307e+18,3,3,15
Key.space,1.65307e+18,1.65307e+18,3,3,15
Key.caps_lock,1.65307e+18,1.65307e+18,3,3,15
Key.caps_lock,1.65307e+18,1.65307e+18,3,3,15
'e',1.65307e+18,1.65306e+18,3,3,15
'e',1.65307e+18,1.65306e+18,3,3,15
'n',1.65307e+18,1.65306e+18,3,3,15
Key.space,1.65307e+18,1.65307e+18,3,3,15
Key.caps_lock,1.65307e+18,1.65307e+18,3,3,15
Key.caps_lock,1.65307e+18,1.65307e+18,3,3,15
'n',1.65307e+18,1.65306e+18,3,3,15
Key.space,1.65307e+18,1.65307e+18,3,3,15
Key.space,1.65307e+18,1.65307e+18,3,3,15
'n',1.65307e+18,1.65306e+18,3,3,15
'e',1.65307e+18,1.65306e+18,3,3,15
Key.space,1.65307e+18,1.65307e+18,3,3,15
Key.space,1.65307e+18,1.65307e+18,3,3,15
Key.caps_lock,1.65307e+18,1.65307e+18,3,3,15
Key.caps_lock,1.65307e+18,1.65307e+18,3,3,15
'n',1.65307e+18,1.65306e+18,3,3,15
'e',1.65307e+18,1.65306e+18,3,3,15
Key.space,1.65307e+18,1.65307e+18,3,3,15
Key.caps_lock,1.65307e+18,1.65307e+18,3,3,15
Key.caps_lock,1.65307e+18,1.65307e+18,3,3,15
Key.space,1.65307e+18,1.65307e+18,3,3,15
'e',1.65307e+18,1.65306e+18,3,3,15
'e',1.65307e+18,1.65306e+18,3,3,15
Key.space,1.65307e+18,1.65307e+18,3,3,15
Key.space,1.65307e+18,1.65307e+18,3,3,15
Key.space,1.65307e+18,1.65307e+18,3,3,15
Key.caps_lock,1.65307e+18,1.65307e+18,3,3,15
Key.caps_lock,1.65307e+18,1.65307e+18,3,3,15
'e',1.65307e+18,1.65306e+18,3,3,15
'n',1.65307e+18,1.65306e+18,3,3,15
Key.space,1.65307e+18,1.65307e+18,3,3,15
'e',1.65307e+18,1.65306e+18,3,3,15
'n',1.65307e+18,1.65306e+18,3,3,15
Key.space,1.65307e+18,1.65307e+18,3,3,15
Key.space,1.65307e+18,1.65307e+18,3,3,15
'd',1.65307e+18,1.65306e+18,3,3,15
"""comma""",1.65307e+18,1.65307e+18,3,3,15
Key.space,1.65307e+18,1.65307e+18,3,3,15
'n',1.65307e+18,1.65306e+18,3,3,15
'd',1.65307e+18,1.65306e+18,3,3,15
Key.space,1.65307e+18,1.65307e+18,3,3,15
Key.caps_lock,1.65307e+18,1.65307e+18,3,3,15
Key.caps_lock,1.65307e+18,1.65307e+18,3,3,15
'n',1.65307e+18,1.65307e+18,3,3,15
'd',1.65307e+18,1.65306e+18,3,3,15
Key.space,1.65307e+18,1.65307e+18,3,3,15
Key.caps_lock,1.65307e+18,1.65307e+18,3,3,15
Key.caps_lock,1.65307e+18,1.65307e+18,3,3,15
Key.space,1.65307e+18,1.65307e+18,3,3,15
'e',1.65307e+18,1.65306e+18,3,3,15
'e',1.65307e+18,1.65306e+18,3,3,15
Key.space,1.65307e+18,1.65307e+18,3,3,15
Key.space,1.65307e+18,1.65307e+18,3,3,15
Key.caps_lock,1.65307e+18,1.65307e+18,3,3,15
Key.caps_lock,1.65307e+18,1.65307e+18,3,3,15
'n',1.65307e+18,1.65307e+18,3,3,15
Key.space,1.65307e+18,1.65307e+18,3,3,15
Key.space,1.65307e+18,1.65307e+18,3,3,15
Key.space,1.65307e+18,1.65307e+18,3,3,15
'e',1.65307e+18,1.65306e+18,3,3,15
Key.space,1.65307e+18,1.65307e+18,3,3,15
'e',1.65307e+18,1.65306e+18,3,3,15
'd',1.65307e+18,1.65306e+18,3,3,15
Key.space,1.65307e+18,1.65307e+18,3,3,15
'e',1.65307e+18,1.65306e+18,3,3,15
'n',1.65307e+18,1.65307e+18,3,3,15
'l',1.65307e+18,1.65306e+18,3,3,15
'e',1.65307e+18,1.65307e+18,3,3,15
Key.space,1.65307e+18,1.65307e+18,3,3,15
Key.space,1.65307e+18,1.65307e+18,3,3,15
Key.space,1.65307e+18,1.65307e+18,3,3,15
'n',1.65307e+18,1.65307e+18,3,3,15
Key.space,1.65307e+18,1.65307e+18,3,4,15
Key.space,1.65307e+18,1.65307e+18,3,4,15
Key.space,1.65307e+18,1.65307e+18,3,4,15
Key.caps_lock,1.65307e+18,1.65307e+18,3,4,15
Key.caps_lock,1.65307e+18,1.65307e+18,3,4,15
Key.space,1.65307e+18,1.65307e+18,3,4,15
Key.caps_lock,1.65307e+18,1.65307e+18,3,4,15
Key.caps_lock,1.65307e+18,1.65307e+18,3,4,15
Key.space,1.65307e+18,1.65307e+18,3,4,15
Key.space,1.65307e+18,1.65307e+18,3,4,15
Key.space,1.65307e+18,1.65307e+18,3,4,15
Key.space,1.65307e+18,1.65307e+18,3,4,15
Key.caps_lock,1.65307e+18,1.65307e+18,3,4,15
Key.caps_lock,1.65307e+18,1.65307e+18,3,4,15
Key.space,1.65307e+18,1.65307e+18,3,4,15
Key.caps_lock,1.65307e+18,1.65307e+18,3,4,15
Key.caps_lock,1.65307e+18,1.65307e+18,3,4,15
Key.space,1.65307e+18,1.65307e+18,3,4,15
'k',1.65307e+18,1.65307e+18,3,4,15
Key.space,1.65307e+18,1.65307e+18,3,4,15
Key.space,1.65307e+18,1.65307e+18,3,4,15
"""comma""",1.65307e+18,1.65307e+18,3,4,15
Key.space,1.65307e+18,1.65307e+18,3,4,15
Key.caps_lock,1.65307e+18,1.65307e+18,3,4,15
Key.caps_lock,1.65307e+18,1.65307e+18,3,4,15
Key.space,1.65307e+18,1.65307e+18,3,4,15
Key.caps_lock,1.65307e+18,1.65307e+18,3,4,15
Key.caps_lock,1.65307e+18,1.65307e+18,3,4,15
Key.space,1.65307e+18,1.65307e+18,3,4,15
Key.space,1.65307e+18,1.65307e+18,3,4,15
Key.space,1.65307e+18,1.65307e+18,3,4,15
'k',1.65307e+18,1.65307e+18,3,4,15
Key.space,1.65307e+18,1.65307e+18,3,4,15
Key.caps_lock,1.65307e+18,1.65307e+18,3,4,15
Key.caps_lock,1.65307e+18,1.65307e+18,3,4,15
Key.space,1.65307e+18,1.65307e+18,3,4,15
Key.space,1.65307e+18,1.65307e+18,3,4,15
'x',1.65307e+18,1.65307e+18,3,4,15
"""comma""",1.65307e+18,1.65307e+18,3,4,15
Key.space,1.65307e+18,1.65307e+18,3,4,15
Key.space,1.65307e+18,1.65307e+18,3,4,15
Key.space,1.65307e+18,1.65307e+18,3,4,15
Key.space,1.65307e+18,1.65307e+18,3,4,15
'e',1.65307e+18,1.65307e+18,3,4,15
"""comma""",1.65307e+18,1.65307e+18,3,4,15
Key.space,1.65307e+18,1.65307e+18,3,4,15
Key.space,1.65307e+18,1.65307e+18,3,4,15
Key.caps_lock,1.65307e+18,1.65307e+18,3,4,15
Key.space,1.65307e+18,1.65307e+18,3,4,15
Key.caps_lock,1.65307e+18,1.65307e+18,3,4,15
'v',1.65307e+18,1.65307e+18,3,4,15
'e',1.65307e+18,1.65307e+18,3,4,15
Key.space,1.65307e+18,1.65307e+18,3,4,15
'e',1.65307e+18,1.65307e+18,3,4,15
'v',1.65307e+18,1.65307e+18,3,4,15
'e',1.65307e+18,1.65307e+18,3,4,15
Key.space,1.65307e+18,1.65307e+18,3,4,15
'e',1.65307e+18,1.65307e+18,3,4,15
'e',1.65307e+18,1.65307e+18,3,4,15
Key.space,1.65307e+18,1.65307e+18,3,4,15
Key.space,1.65307e+18,1.65307e+18,3,4,15
'e',1.65307e+18,1.65307e+18,3,4,15
'e',1.65307e+18,1.65307e+18,3,4,15
Key.space,1.65307e+18,1.65307e+18,3,4,15
Key.space,1.65307e+18,1.65307e+18,3,4,15
'e',1.65307e+18,1.65307e+18,3,4,15
Key.space,1.65307e+18,1.65307e+18,3,4,15
Key.caps_lock,1.65307e+18,1.65307e+18,3,4,15
Key.caps_lock,1.65307e+18,1.65307e+18,3,4,15
Key.space,1.65307e+18,1.65307e+18,3,4,15
Key.caps_lock,1.65307e+18,1.65307e+18,3,4,15
Key.caps_lock,1.65307e+18,1.65307e+18,3,4,15
Key.space,1.65307e+18,1.65307e+18,3,4,15
Key.caps_lock,1.65307e+18,1.65307e+18,3,4,15
Key.caps_lock,1.65307e+18,1.65307e+18,3,4,15
'k',1.65307e+18,1.65307e+18,3,4,15
Key.space,1.65307e+18,1.65307e+18,3,4,15
Key.space,1.65307e+18,1.65307e+18,3,4,15
'v',1.65307e+18,1.65307e+18,3,4,15
'e',1.65307e+18,1.65307e+18,3,4,15
Key.space,1.65307e+18,1.65307e+18,3,4,15
'k',1.65307e+18,1.65307e+18,3,4,15
'e',1.65307e+18,1.65307e+18,3,4,15
Key.space,1.65307e+18,1.65307e+18,3,4,15
Key.caps_lock,1.65307e+18,1.65307e+18,3,4,15
